5.654280087326911,5.671760736477306
7.673104227416375,7.6991648982458285
25.998549640463505,26.003373994290165
30.93739026885086,30.93813834903284
34.11239523060716,34.1137997893162
50.085754415963116,50.08775438542923
52.1848368727195,52.188699409169324
54.76253797651944,54.766431046854244
55.717958504450316,55.71963786812415
58.06160211294484,58.06363261629593
68.64498251935085,68.64696722187448
68.75684340697089,68.75882810949452
72.40503198424452,72.4093677959115
85.48787041419214,85.49322911100595
87.61788369643212,87.61887604769393
87.61788369643212,87.61887604769393
89.34819315735638,89.38129188867346
91.93102395383276,91.93477962168517
104.80061373108808,104.80551441962719
108.319140165799,108.32042258896811
110.49130547625226,110.5605868612693
112.51008381551426,112.51339674203447
114.09228866734858,114.09702141952032
114.28833147585533,114.29384284209401
117.41587151341201,117.41800888536054
117.76647684768172,117.76817147829804
121.82923924825575,121.83183462847896
123.12576907222791,123.12670035571976
123.34059021999664,123.3410940290988
126.86713179951451,126.87162028060641
132.06889971145478,132.07381566693638
132.75093510022748,132.75340834491075
138.25593502389276,138.25872887436833
138.25593502389276,138.25872887436833
138.69983664371537,138.74011083800247
152.86986458222012,152.87180348391627
156.6405703729714,156.68353154913666
156.6405703729714,156.68353154913666
161.30161371582113,161.30407169356192
178.19643974901146,178.20062289125357
181.97087067373016,181.97276377459886
186.7260652509122,186.72789728401094
187.12010503656433,187.12083784980382
205.41123036289522,205.41301659516648
207.47171798903832,207.49773285904033
214.8013007435001,214.80499534358253
217.42235996397002,217.423077510267
220.27862170043204,220.28103387734538
223.3672005007557,223.36904780079692
226.28972076762187,226.29349170241676
237.60916627227064,237.61150211447153
257.0219996641273,257.02537365841744
259.7055770140914,259.706157157906
264.3409260927314,264.3468496664173
264.3409260927314,264.3468496664173
274.74818705057936,274.74882826216395
275.92948199264134,275.93284071998903
283.92554312147905,283.932871253874
290.03257965527246,290.0580449153448
297.58577731637683,297.605777011038
298.8253919787484,298.83326972107295
306.2206225859147,306.22216454710616
316.08726584326956,316.09434970458466
323.0883497961863,323.08976962183783
332.32875833956734,332.3670783652158
332.40152058747196,332.40587166608145
341.91577227828583,341.9200622891254
344.70220301980123,344.70730217859267
346.86911650203814,346.8731317079129
368.293873375979,368.3158730401063
372.3073082853697,372.3301170974489
372.3073082853697,372.3301170974489
373.69533289568096,373.69774507259433
375.367521106548,375.368238652845
376.28878948413,376.29077418665366
378.1881650661822,378.19343216134104
378.5816857757897,378.5822048518343
379.5484954428177,379.5500374040091
379.6759896795469,379.67690569609624
394.993542083327,395.00112975374424
403.7194546648143,403.7211492954306
407.04425886627683,407.05002977053783
411.43599334361306,411.43677195768004
411.43599334361306,411.43677195768004
425.1249141234485,425.12888352849575
425.6225401138914,425.62452481641503
426.9432527747668,426.9481839971909
429.1956611349445,429.1966229523213
431.9447794690157,431.94633669714966
438.6804170928688,438.68295140532206
439.6264331842262,439.62817361567
443.6816995160379,443.68469183676586
456.3913986046015,456.39603975511824
462.41970351597683
468.2314621150822,468.23295827544615
468.5022213401322,468.5061907451795
469.200699225966,469.23842384085737
469.200699225966,469.23842384085737
471.2461183798721,471.2496297766446
473.82954458710554,473.8344605425871
476.3086823101937,476.31068227965983
476.41512343323,476.4201004564816
477.5996855009847,477.6275934718554
483.77177447672557,483.776873635517
483.89018488267357,483.89249019098946
486.7981862872323,486.8027511030366
492.9093601624403,492.91484099479396
495.3801010671593,495.38503228958336
496.0507015160074,496.0708996809209
504.8913909711302,504.94496267232563
506.3990626097312,506.40794797026
507.4028793453535,507.4233828491168
508.8132394925268,508.8144455809835
516.7045541289446,516.7108899100778
516.8522617975298,516.8532388818492
518.9545961130365,518.9625501900734
523.9290850521367,523.9499091616922
524.5377933161326,524.5398696203112
529.5011373872154,529.5193661165479
529.5011373872154,529.5193661165479
530.0453122853086,530.0461519671455
531.0708538800934,531.0908535747545
536.1729133906352,536.1753408344911
538.8910703653379,538.8961695241294
546.4210928077434,546.4219019556954
547.4723439336803,547.472924077495
549.6211966229523,549.6294407718966
554.9146272575991,554.940168852384
559.5062823468344,559.5086181890352
562.6326162959344,562.6350437397903
562.9462908963222,562.947222179814
569.7078212546373,569.7111341811575
573.6975160684569,573.6990427627059
575.3328193462695,575.3373994290164
575.4648783988031,575.4675348467962
583.9385505564801,583.9409780003359
598.1526846918367,598.1575853803758
598.4506801422879,598.4648325979756
601.1339521534022,601.1353414451688
602.4212302102258,602.4219935573502
602.7488129952214,602.7801560281522
605.3866505854872,605.3971084410925
605.8852078594219,605.9539243675669
609.4524816415017,609.457794537488
610.464313521931,610.4660844872598
611.6188302468664,611.6253950321369
615.296117616525,615.2984076578983
631.5507244164211,631.6206012121952
637.2310957084625,637.2323017969192
637.2310957084625,637.2323017969192
641.8346895467245,641.8374223294301
642.7251645013054,642.7258362467749
644.8097891635242,644.8350254194593
647.44406955619,647.4467260041831
663.8958947191646,663.9086120822583
670.2196455015954,670.2218286743714
670.2196455015954,670.2218286743714
672.6962336452879,672.6978672081342
675.7383398726737,675.7772095082518
675.7383398726737,675.7772095082518
677.7505534266652,677.7565228011786
677.86642952016,677.8719561533412
677.8719561533412,677.9412375383582
703.2443016137158,703.2460878459871
704.2175539304743,704.2239507793774
708.4710615105113,708.4768629486573
708.846903100716,708.9153142700111
714.8306743408498,714.8350406864017
716.3728340025343,716.3789865803576
720.1134486496389,720.179172837056
727.8140791743638,727.8204760232668
729.3014457794537,729.3181020137097
732.6840506251813,732.6898978641548
732.8066747072564,732.8082014015054
734.8638952077067,734.9263064686036
741.0078014076121,741.0123662234164
742.9774965267706,742.9796491656616
